,Maximum Sharpe Ratio,Maximum Sharpe Ratio,Maximum Sharpe Ratio,Maximum Sharpe Ratio,Maximum Sharpe Ratio,Equally Weighted,Equally Weighted,Equally Weighted,Equally Weighted,Equally Weighted,Global Minimum Variance,Global Minimum Variance,Global Minimum Variance,Global Minimum Variance,Global Minimum Variance,Target Returns 6.0%,Target Returns 6.0%,Target Returns 6.0%,Target Returns 6.0%,Target Returns 6.0%,Target Returns 9.0%,Target Returns 9.0%,Target Returns 9.0%,Target Returns 9.0%,Target Returns 9.0%,Target Returns 12.0%,Target Returns 12.0%,Target Returns 12.0%,Target Returns 12.0%,Target Returns 12.0%,Target Returns 15.0%,Target Returns 15.0%,Target Returns 15.0%,Target Returns 15.0%,Target Returns 15.0%,Target Returns 18.0%,Target Returns 18.0%,Target Returns 18.0%,Target Returns 18.0%,Target Returns 18.0%
,Returns,Account History,Drawdown,Previous Peak,Weights,Returns,Account History,Drawdown,Previous Peak,Weights,Returns,Account History,Drawdown,Previous Peak,Weights,Returns,Account History,Drawdown,Previous Peak,Weights,Returns,Account History,Drawdown,Previous Peak,Weights,Returns,Account History,Drawdown,Previous Peak,Weights,Returns,Account History,Drawdown,Previous Peak,Weights,Returns,Account History,Drawdown,Previous Peak,Weights
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09,1.4480638910185917e-11,1000.0000000994177,0.0,1000.0000000920388,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",1.4480638910185917e-11,1000.0000000994177,0.0,1000.0000000920388,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",1.4480638910185917e-11,1000.0000000994177,0.0,1000.0000000920388,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",1.4480638910185917e-11,1000.0000000994177,0.0,1000.0000000920388,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",1.4480638910185917e-11,1000.0000000994177,0.0,1000.0000000920388,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",1.4480638910185917e-11,1000.0000000994177,0.0,1000.0000000920388,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",1.4480638910185917e-11,1000.0000000994177,0.0,1000.0000000920388,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",1.4480638910185917e-11,1000.0000000994177,0.0,1000.0000000920388,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]"
1995-10,-5.210831766078172e-12,1000.0000000942068,-5.2109498933283825e-12,1000.0000000920388,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",-5.210831766078172e-12,1000.0000000942068,-5.2109498933283825e-12,1000.0000000920388,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",-5.210831766078172e-12,1000.0000000942068,-5.2109498933283825e-12,1000.0000000920388,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",-5.210831766078172e-12,1000.0000000942068,-5.2109498933283825e-12,1000.0000000920388,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",-5.210831766078172e-12,1000.0000000942068,-5.2109498933283825e-12,1000.0000000920388,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",-5.210831766078172e-12,1000.0000000942068,-5.2109498933283825e-12,1000.0000000920388,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",-5.210831766078172e-12,1000.0000000942068,-5.2109498933283825e-12,1000.0000000920388,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",-5.210831766078172e-12,1000.0000000942068,-5.2109498933283825e-12,1000.0000000920388,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]"
1995-11,1.5939471964543372e-11,1000.0000001101463,0.0,1000.0000001027673,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",1.5939471964543372e-11,1000.0000001101463,0.0,1000.0000001027673,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",1.5939471964543372e-11,1000.0000001101463,0.0,1000.0000001027673,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",1.5939471964543372e-11,1000.0000001101463,0.0,1000.0000001027673,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",1.5939471964543372e-11,1000.0000001101463,0.0,1000.0000001027673,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",1.5939471964543372e-11,1000.0000001101463,0.0,1000.0000001027673,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",1.5939471964543372e-11,1000.0000001101463,0.0,1000.0000001027673,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",1.5939471964543372e-11,1000.0000001101463,0.0,1000.0000001027673,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]"
1995-12,1.4359180511291925e-11,1000.0000001245055,0.0,1000.0000001171265,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",1.4359180511291925e-11,1000.0000001245055,0.0,1000.0000001171265,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",1.4359180511291925e-11,1000.0000001245055,0.0,1000.0000001171265,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",1.4359180511291925e-11,1000.0000001245055,0.0,1000.0000001171265,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",1.4359180511291925e-11,1000.0000001245055,0.0,1000.0000001171265,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",1.4359180511291925e-11,1000.0000001245055,0.0,1000.0000001171265,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",1.4359180511291925e-11,1000.0000001245055,0.0,1000.0000001171265,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",1.4359180511291925e-11,1000.0000001245055,0.0,1000.0000001171265,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]"
1996-01,9.524159239049368e-12,1000.0000001340296,0.0,1000.0000001266507,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",9.524159239049368e-12,1000.0000001340296,0.0,1000.0000001266507,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",9.524159239049368e-12,1000.0000001340296,0.0,1000.0000001266507,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",9.524159239049368e-12,1000.0000001340296,0.0,1000.0000001266507,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",9.524159239049368e-12,1000.0000001340296,0.0,1000.0000001266507,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",9.524159239049368e-12,1000.0000001340296,0.0,1000.0000001266507,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",9.524159239049368e-12,1000.0000001340296,0.0,1000.0000001266507,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",9.524159239049368e-12,1000.0000001340296,0.0,1000.0000001266507,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]"
1996-02,4.991118629504854e-12,1000.0000001390207,0.0,1000.0000001316419,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",4.991118629504854e-12,1000.0000001390207,0.0,1000.0000001316419,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",4.991118629504854e-12,1000.0000001390207,0.0,1000.0000001316419,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",4.991118629504854e-12,1000.0000001390207,0.0,1000.0000001316419,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",4.991118629504854e-12,1000.0000001390207,0.0,1000.0000001316419,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",4.991118629504854e-12,1000.0000001390207,0.0,1000.0000001316419,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",4.991118629504854e-12,1000.0000001390207,0.0,1000.0000001316419,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",4.991118629504854e-12,1000.0000001390207,0.0,1000.0000001316419,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]"
1996-03,7.952305480785071e-12,1000.000000146973,0.0,1000.0000001395941,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",7.952305480785071e-12,1000.000000146973,0.0,1000.0000001395941,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",7.952305480785071e-12,1000.000000146973,0.0,1000.0000001395941,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",7.952305480785071e-12,1000.000000146973,0.0,1000.0000001395941,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",7.952305480785071e-12,1000.000000146973,0.0,1000.0000001395941,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",7.952305480785071e-12,1000.000000146973,0.0,1000.0000001395941,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",7.952305480785071e-12,1000.000000146973,0.0,1000.0000001395941,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",7.952305480785071e-12,1000.000000146973,0.0,1000.0000001395941,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]"
1996-04,8.08597633294994e-12,1000.000000155059,0.0,1000.0000001476801,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",8.08597633294994e-12,1000.000000155059,0.0,1000.0000001476801,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",8.08597633294994e-12,1000.000000155059,0.0,1000.0000001476801,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",8.08597633294994e-12,1000.000000155059,0.0,1000.0000001476801,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",8.08597633294994e-12,1000.000000155059,0.0,1000.0000001476801,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",8.08597633294994e-12,1000.000000155059,0.0,1000.0000001476801,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",8.08597633294994e-12,1000.000000155059,0.0,1000.0000001476801,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",8.08597633294994e-12,1000.000000155059,0.0,1000.0000001476801,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]"
1996-05,8.388401084857833e-12,1000.0000001634473,0.0,1000.0000001560685,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",8.388401084857833e-12,1000.0000001634473,0.0,1000.0000001560685,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",8.388401084857833e-12,1000.0000001634473,0.0,1000.0000001560685,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",8.388401084857833e-12,1000.0000001634473,0.0,1000.0000001560685,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",8.388401084857833e-12,1000.0000001634473,0.0,1000.0000001560685,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",8.388401084857833e-12,1000.0000001634473,0.0,1000.0000001560685,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",8.388401084857833e-12,1000.0000001634473,0.0,1000.0000001560685,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",8.388401084857833e-12,1000.0000001634473,0.0,1000.0000001560685,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]"
1996-06,-2.398081733190338e-14,1000.0000001634234,-2.3987922755517224e-14,1000.0000001560685,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",-2.398081733190338e-14,1000.0000001634234,-2.3987922755517224e-14,1000.0000001560685,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",-2.398081733190338e-14,1000.0000001634234,-2.3987922755517224e-14,1000.0000001560685,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",-2.398081733190338e-14,1000.0000001634234,-2.3987922755517224e-14,1000.0000001560685,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",-2.398081733190338e-14,1000.0000001634234,-2.3987922755517224e-14,1000.0000001560685,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",-2.398081733190338e-14,1000.0000001634234,-2.3987922755517224e-14,1000.0000001560685,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",-2.398081733190338e-14,1000.0000001634234,-2.3987922755517224e-14,1000.0000001560685,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",-2.398081733190338e-14,1000.0000001634234,-2.3987922755517224e-14,1000.0000001560685,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]"
1996-07,-2.2249313502697987e-11,1000.000000141174,-2.2273297869267408e-11,1000.0000001560685,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",-2.2249313502697987e-11,1000.000000141174,-2.2273297869267408e-11,1000.0000001560685,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",-2.2249313502697987e-11,1000.000000141174,-2.2273297869267408e-11,1000.0000001560685,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",-2.2249313502697987e-11,1000.000000141174,-2.2273297869267408e-11,1000.0000001560685,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",-2.2249313502697987e-11,1000.000000141174,-2.2273297869267408e-11,1000.0000001560685,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",-2.2249313502697987e-11,1000.000000141174,-2.2273297869267408e-11,1000.0000001560685,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",-2.2249313502697987e-11,1000.000000141174,-2.2273297869267408e-11,1000.0000001560685,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",-2.2249313502697987e-11,1000.000000141174,-2.2273297869267408e-11,1000.0000001560685,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]"
1996-08,1.1804779376234364e-11,1000.0000001529788,-1.0468511389448042e-11,1000.0000001560685,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",1.1804779376234364e-11,1000.0000001529788,-1.0468511389448042e-11,1000.0000001560685,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",1.1804779376234364e-11,1000.0000001529788,-1.0468511389448042e-11,1000.0000001560685,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",1.1804779376234364e-11,1000.0000001529788,-1.0468511389448042e-11,1000.0000001560685,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",1.1804779376234364e-11,1000.0000001529788,-1.0468511389448042e-11,1000.0000001560685,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",1.1804779376234364e-11,1000.0000001529788,-1.0468511389448042e-11,1000.0000001560685,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",1.1804779376234364e-11,1000.0000001529788,-1.0468511389448042e-11,1000.0000001560685,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",1.1804779376234364e-11,1000.0000001529788,-1.0468511389448042e-11,1000.0000001560685,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]"
1996-09,2.137379162547859e-11,1000.0000001743526,0.0,1000.0000001669738,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",2.137379162547859e-11,1000.0000001743526,0.0,1000.0000001669738,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",2.137379162547859e-11,1000.0000001743526,0.0,1000.0000001669738,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",2.137379162547859e-11,1000.0000001743526,0.0,1000.0000001669738,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",2.137379162547859e-11,1000.0000001743526,0.0,1000.0000001669738,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",2.137379162547859e-11,1000.0000001743526,0.0,1000.0000001669738,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",2.137379162547859e-11,1000.0000001743526,0.0,1000.0000001669738,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",2.137379162547859e-11,1000.0000001743526,0.0,1000.0000001669738,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]"
1996-10,6.281641873329136e-12,1000.0000001806343,0.0,1000.0000001732554,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",6.281641873329136e-12,1000.0000001806343,0.0,1000.0000001732554,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",6.281641873329136e-12,1000.0000001806343,0.0,1000.0000001732554,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",6.281641873329136e-12,1000.0000001806343,0.0,1000.0000001732554,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",6.281641873329136e-12,1000.0000001806343,0.0,1000.0000001732554,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",6.281641873329136e-12,1000.0000001806343,0.0,1000.0000001732554,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",6.281641873329136e-12,1000.0000001806343,0.0,1000.0000001732554,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",6.281641873329136e-12,1000.0000001806343,0.0,1000.0000001732554,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]"
